Order ID,Customer Name,Ship Mode,Order Date,Ship Date,Measure Names,Measure Values
BN-2014-8266627,Charles Builder,Priority,6/12/2014,6/13/2014,Sales,925
BN-2014-8129561,Lauren Knight,Economy Plus,10/24/2014,10/26/2014,% of Total ProfitMargin along Table (Down),-0.380667737
BN-2014-8129561,Lauren Knight,Economy Plus,10/24/2014,10/26/2014,Profit,-27
BN-2014-8129561,Lauren Knight,Economy Plus,10/24/2014,10/26/2014,% of Total Discount along Table (Down),0.000930611
BN-2014-8129561,Lauren Knight,Economy Plus,10/24/2014,10/26/2014,Quantity,10
BN-2014-8129561,Lauren Knight,Economy Plus,10/24/2014,10/26/2014,Sales,589
BN-2014-8082943,Wynona Janelle,Economy,11/10/2014,11/15/2014,% of Total ProfitMargin along Table (Down),3.426638573
BN-2014-8082943,Wynona Janelle,Economy,11/10/2014,11/15/2014,Profit,111
BN-2014-8082943,Wynona Janelle,Economy,11/10/2014,11/15/2014,% of Total Discount along Table (Down),0.000116326
BN-2014-8082943,Wynona Janelle,Economy,11/10/2014,11/15/2014,Quantity,3
BN-2014-8082943,Wynona Janelle,Economy,11/10/2014,11/15/2014,Sales,269
BN-2014-8046775,Louis Dominguez,Economy,4/15/2014,4/21/2014,% of Total ProfitMargin along Table (Down),-2.449439162
BN-2014-8046775,Louis Dominguez,Economy,4/15/2014,4/21/2014,Profit,-82
BN-2014-8046775,Louis Dominguez,Economy,4/15/2014,4/21/2014,% of Total Discount along Table (Down),0.003024487
BN-2014-8046775,Louis Dominguez,Economy,4/15/2014,4/21/2014,Quantity,12
BN-2014-8046775,Louis Dominguez,Economy,4/15/2014,4/21/2014,Sales,278
BN-2014-7902691,Georgina Garner,Economy Plus,12/4/2014,12/6/2014,% of Total ProfitMargin along Table (Down),-3.757554834
BN-2014-7902691,Georgina Garner,Economy Plus,12/4/2014,12/6/2014,Profit,-100
BN-2014-7902691,Georgina Garner,Economy Plus,12/4/2014,12/6/2014,% of Total Discount along Table (Down),0.000697958
BN-2014-7902691,Georgina Garner,Economy Plus,12/4/2014,12/6/2014,Quantity,4
BN-2014-7902691,Georgina Garner,Economy Plus,12/4/2014,12/6/2014,Sales,221
BN-2014-7867544,Ebony Northcott,Economy,7/7/2014,7/11/2014,% of Total ProfitMargin along Table (Down),-0.137421686
BN-2014-7867544,Ebony Northcott,Economy,7/7/2014,7/11/2014,Profit,-14
BN-2014-7867544,Ebony Northcott,Economy,7/7/2014,7/11/2014,% of Total Discount along Table (Down),0.000232653
BN-2014-7867544,Ebony Northcott,Economy,7/7/2014,7/11/2014,Quantity,8
BN-2014-7867544,Ebony Northcott,Economy,7/7/2014,7/11/2014,Sales,846
BN-2014-7651755,Jammie Gibbs,Economy Plus,11/29/2014,12/2/2014,% of Total ProfitMargin along Table (Down),-0.745015412
BN-2014-7651755,Jammie Gibbs,Economy Plus,11/29/2014,12/2/2014,Profit,-41
BN-2014-7651755,Jammie Gibbs,Economy Plus,11/29/2014,12/2/2014,% of Total Discount along Table (Down),0.000116326
BN-2014-7651755,Jammie Gibbs,Economy Plus,11/29/2014,12/2/2014,Quantity,4
BN-2014-7651755,Jammie Gibbs,Economy Plus,11/29/2014,12/2/2014,Sales,457
BN-2014-7621631,Sean Wheeler,Economy,11/12/2014,11/16/2014,% of Total ProfitMargin along Table (Down),-3.004533292
BN-2014-7621631,Sean Wheeler,Economy,11/12/2014,11/16/2014,Profit,-72
BN-2014-7621631,Sean Wheeler,Economy,11/12/2014,11/16/2014,% of Total Discount along Table (Down),0.001163264
BN-2014-7621631,Sean Wheeler,Economy,11/12/2014,11/16/2014,Quantity,8
BN-2014-7621631,Sean Wheeler,Economy,11/12/2014,11/16/2014,Sales,199
BN-2014-7598465,Georgina Arnold,Economy,1/22/2014,1/26/2014,% of Total ProfitMargin along Table (Down),-8.304196183
BN-2014-7598465,Georgina Arnold,Economy,1/22/2014,1/26/2014,Profit,-206
BN-2014-7598465,Georgina Arnold,Economy,1/22/2014,1/26/2014,% of Total Discount along Table (Down),0.000581632
BN-2014-7598465,Georgina Arnold,Economy,1/22/2014,1/26/2014,Quantity,3
BN-2014-7598465,Georgina Arnold,Economy,1/22/2014,1/26/2014,Sales,206
BN-2014-7571614,Henry Pedder,Economy,11/11/2014,11/17/2014,% of Total ProfitMargin along Table (Down),-2.868722318
BN-2014-7571614,Henry Pedder,Economy,11/11/2014,11/17/2014,Profit,-19
BN-2014-7571614,Henry Pedder,Economy,11/11/2014,11/17/2014,% of Total Discount along Table (Down),0.001163264
BN-2014-7571614,Henry Pedder,Economy,11/11/2014,11/17/2014,Quantity,7
BN-2014-7571614,Henry Pedder,Economy,11/11/2014,11/17/2014,Sales,55
BN-2014-7539265,Pamela Searles,Economy,12/17/2014,12/22/2014,% of Total ProfitMargin along Table (Down),-4.164992806
BN-2014-7539265,Pamela Searles,Economy,12/17/2014,12/22/2014,Profit,-646
BN-2014-7539265,Pamela Searles,Economy,12/17/2014,12/22/2014,% of Total Discount along Table (Down),0.001163264
BN-2014-7539265,Pamela Searles,Economy,12/17/2014,12/22/2014,Quantity,10
BN-2014-7539265,Pamela Searles,Economy,12/17/2014,12/22/2014,Sales,1288
BN-2014-7502802,Alana Tyson,Economy,6/18/2014,6/24/2014,% of Total ProfitMargin along Table (Down),-0.889735305
BN-2014-7502802,Alana Tyson,Economy,6/18/2014,6/24/2014,Profit,-3
BN-2014-7502802,Alana Tyson,Economy,6/18/2014,6/24/2014,% of Total Discount along Table (Down),0.000465306
BN-2014-7502802,Alana Tyson,Economy,6/18/2014,6/24/2014,Quantity,2
BN-2014-7502802,Alana Tyson,Economy,6/18/2014,6/24/2014,Sales,28
BN-2014-7420129,Leslie Wilson,Priority,6/16/2014,6/18/2014,% of Total ProfitMargin along Table (Down),-0.972388312
BN-2014-7420129,Leslie Wilson,Priority,6/16/2014,6/18/2014,Profit,-50
BN-2014-7420129,Leslie Wilson,Priority,6/16/2014,6/18/2014,% of Total Discount along Table (Down),0.000174490
BN-2014-7420129,Leslie Wilson,Priority,6/16/2014,6/18/2014,Quantity,7
BN-2014-7420129,Leslie Wilson,Priority,6/16/2014,6/18/2014,Sales,427
BN-2014-7390420,Paige Hopley,Economy,5/12/2014,5/17/2014,% of Total ProfitMargin along Table (Down),-0.494297392
BN-2014-7390420,Paige Hopley,Economy,5/12/2014,5/17/2014,Profit,-10
BN-2014-7390420,Paige Hopley,Economy,5/12/2014,5/17/2014,% of Total Discount along Table (Down),0.000581632
BN-2014-7390420,Paige Hopley,Economy,5/12/2014,5/17/2014,Quantity,3
BN-2014-7390420,Paige Hopley,Economy,5/12/2014,5/17/2014,Sales,168
BN-2014-7375739,Patricia Smith,Economy,8/4/2014,8/10/2014,% of Total ProfitMargin along Table (Down),1.990003305
BN-2014-7375739,Patricia Smith,Economy,8/4/2014,8/10/2014,Profit,318
BN-2014-7375739,Patricia Smith,Economy,8/4/2014,8/10/2014,% of Total Discount along Table (Down),0
BN-2014-7375739,Patricia Smith,Economy,8/4/2014,8/10/2014,Quantity,8
BN-2014-7375739,Patricia Smith,Economy,8/4/2014,8/10/2014,Sales,1327
BN-2014-7374900,Melody Nelson,Economy Plus,8/22/2014,8/26/2014,% of Total ProfitMargin along Table (Down),-4.982517710
BN-2014-7374900,Melody Nelson,Economy Plus,8/22/2014,8/26/2014,Profit,-117
BN-2014-7374900,Melody Nelson,Economy Plus,8/22/2014,8/26/2014,% of Total Discount along Table (Down),0.000465306
BN-2014-7374900,Melody Nelson,Economy Plus,8/22/2014,8/26/2014,Quantity,5
BN-2014-7374900,Melody Nelson,Economy Plus,8/22/2014,8/26/2014,Sales,195
BN-2014-7358344,Molly Palmer,Economy,4/20/2014,4/24/2014,% of Total ProfitMargin along Table (Down),-0.063633687
BN-2014-7358344,Molly Palmer,Economy,4/20/2014,4/24/2014,Profit,-6
BN-2014-7358344,Molly Palmer,Economy,4/20/2014,4/24/2014,% of Total Discount along Table (Down),0.000174490
BN-2014-7358344,Molly Palmer,Economy,4/20/2014,4/24/2014,Quantity,4
BN-2014-7358344,Molly Palmer,Economy,4/20/2014,4/24/2014,Sales,783
BN-2014-7351644,Carol Evans,Economy,11/7/2014,11/11/2014,% of Total ProfitMargin along Table (Down),3.731400928
BN-2014-7351644,Carol Evans,Economy,11/7/2014,11/11/2014,Profit,102
BN-2014-7351644,Carol Evans,Economy,11/7/2014,11/11/2014,% of Total Discount along Table (Down),0
BN-2014-7351644,Carol Evans,Economy,11/7/2014,11/11/2014,Quantity,8
BN-2014-7351644,Carol Evans,Economy,11/7/2014,11/11/2014,Sales,227
BN-2014-7312501,Koby Ricketson,Economy,6/27/2014,7/3/2014,% of Total ProfitMargin along Table (Down),2.930892770
BN-2014-7312501,Koby Ricketson,Economy,6/27/2014,7/3/2014,Profit,12
BN-2014-7312501,Koby Ricketson,Economy,6/27/2014,7/3/2014,% of Total Discount along Table (Down),0
BN-2014-7312501,Koby Ricketson,Economy,6/27/2014,7/3/2014,Quantity,3
BN-2014-7312501,Koby Ricketson,Economy,6/27/2014,7/3/2014,Sales,34
BN-2014-7302833,Scarlett Truchanas,Economy,7/24/2014,7/28/2014,% of Total ProfitMargin along Table (Down),-0.834045905
BN-2014-7302833,Scarlett Truchanas,Economy,7/24/2014,7/28/2014,Profit,-23
BN-2014-7302833,Scarlett Truchanas,Economy,7/24/2014,7/28/2014,% of Total Discount along Table (Down),0.000116326
BN-2014-7302833,Scarlett Truchanas,Economy,7/24/2014,7/28/2014,Quantity,2
BN-2014-7302833,Scarlett Truchanas,Economy,7/24/2014,7/28/2014,Sales,229
BN-2014-7281135,Joe Gilbert,Economy,4/5/2014,4/10/2014,% of Total ProfitMargin along Table (Down),-0.461344232
BN-2014-7281135,Joe Gilbert,Economy,4/5/2014,4/10/2014,Profit,-3
BN-2014-7281135,Joe Gilbert,Economy,4/5/2014,4/10/2014,% of Total Discount along Table (Down),0.000116326
BN-2014-7281135,Joe Gilbert,Economy,4/5/2014,4/10/2014,Quantity,3
BN-2014-7281135,Joe Gilbert,Economy,4/5/2014,4/10/2014,Sales,54
BN-2014-7262414,Isabelle Torpy,Economy Plus,2/25/2014,2/27/2014,% of Total ProfitMargin along Table (Down),-2.654873129
BN-2014-7262414,Isabelle Torpy,Economy Plus,2/25/2014,2/27/2014,Profit,-86
BN-2014-7262414,Isabelle Torpy,Economy Plus,2/25/2014,2/27/2014,% of Total Discount along Table (Down),0.000581632
BN-2014-7262414,Isabelle Torpy,Economy Plus,2/25/2014,2/27/2014,Quantity,2
BN-2014-7262414,Isabelle Torpy,Economy Plus,2/25/2014,2/27/2014,Sales,269
BN-2014-7246636,Steven Prince,Economy,12/16/2014,12/20/2014,% of Total ProfitMargin along Table (Down),0.914559051
BN-2014-7246636,Steven Prince,Economy,12/16/2014,12/20/2014,Profit,25
BN-2014-7246636,Steven Prince,Economy,12/16/2014,12/20/2014,% of Total Discount along Table (Down),0.000348979
BN-2014-7246636,Steven Prince,Economy,12/16/2014,12/20/2014,Quantity,5
BN-2014-7246636,Steven Prince,Economy,12/16/2014,12/20/2014,Sales,227
BN-2014-7233661,Joyce Cornell,Economy,3/12/2014,3/19/2014,% of Total ProfitMargin along Table (Down),-1.660839237
BN-2014-7233661,Joyce Cornell,Economy,3/12/2014,3/19/2014,Profit,-90
BN-2014-7233661,Joyce Cornell,Economy,3/12/2014,3/19/2014,% of Total Discount along Table (Down),0.000581632
BN-2014-7233661,Joyce Cornell,Economy,3/12/2014,3/19/2014,Quantity,3
BN-2014-7233661,Joyce Cornell,Economy,3/12/2014,3/19/2014,Sales,450
BN-2014-7211355,Gary Crume,Economy,11/13/2014,11/19/2014,% of Total ProfitMargin along Table (Down),-2.269169887
BN-2014-7211355,Gary Crume,Economy,11/13/2014,11/19/2014,Profit,-47
BN-2014-7211355,Gary Crume,Economy,11/13/2014,11/19/2014,% of Total Discount along Table (Down),0.001395917
BN-2014-7211355,Gary Crume,Economy,11/13/2014,11/19/2014,Quantity,9
BN-2014-7211355,Gary Crume,Economy,11/13/2014,11/19/2014,Sales,172
BN-2014-7201366,Jeffrey Laird,Economy,11/18/2014,11/22/2014,% of Total ProfitMargin along Table (Down),-0.650075964
BN-2014-7201366,Jeffrey Laird,Economy,11/18/2014,11/22/2014,Profit,-31
BN-2014-7201366,Jeffrey Laird,Economy,11/18/2014,11/22/2014,% of Total Discount along Table (Down),0.000116326
BN-2014-7201366,Jeffrey Laird,Economy,11/18/2014,11/22/2014,Quantity,9
BN-2014-7201366,Jeffrey Laird,Economy,11/18/2014,11/22/2014,Sales,396
BN-2014-7173798,Bianca Crisp,Economy,9/11/2014,9/15/2014,% of Total ProfitMargin along Table (Down),-5.307836735
BN-2014-7173798,Bianca Crisp,Economy,9/11/2014,9/15/2014,Profit,-62
BN-2014-7173798,Bianca Crisp,Economy,9/11/2014,9/15/2014,% of Total Discount along Table (Down),0.000581632
BN-2014-7173798,Bianca Crisp,Economy,9/11/2014,9/15/2014,Quantity,2
BN-2014-7173798,Bianca Crisp,Economy,9/11/2014,9/15/2014,Sales,97
BN-2014-7160254,Eric Anderson,Economy,5/10/2014,5/15/2014,% of Total ProfitMargin along Table (Down),-5.133503095
BN-2014-7160254,Eric Anderson,Economy,5/10/2014,5/15/2014,Profit,-68
BN-2014-7160254,Eric Anderson,Economy,5/10/2014,5/15/2014,% of Total Discount along Table (Down),0.000581632
BN-2014-7160254,Eric Anderson,Economy,5/10/2014,5/15/2014,Quantity,4
BN-2014-7160254,Eric Anderson,Economy,5/10/2014,5/15/2014,Sales,110
BN-2014-7135917,Mark Washington,Priority,9/12/2014,9/15/2014,% of Total ProfitMargin along Table (Down),-8.226586872
BN-2014-7135917,Mark Washington,Priority,9/12/2014,9/15/2014,Profit,-318
BN-2014-7135917,Mark Washington,Priority,9/12/2014,9/15/2014,% of Total Discount along Table (Down),0.001163264
BN-2014-7135917,Mark Washington,Priority,9/12/2014,9/15/2014,Quantity,9
BN-2014-7135917,Mark Washington,Priority,9/12/2014,9/15/2014,Sales,321
BN-2014-7098171,Niki Peirce,Economy,2/4/2014,2/10/2014,% of Total ProfitMargin along Table (Down),-4.152098091
BN-2014-7098171,Niki Peirce,Economy,2/4/2014,2/10/2014,Profit,-3
BN-2014-7098171,Niki Peirce,Economy,2/4/2014,2/10/2014,% of Total Discount along Table (Down),0.000581632
BN-2014-7098171,Niki Peirce,Economy,2/4/2014,2/10/2014,Quantity,1
BN-2014-7098171,Niki Peirce,Economy,2/4/2014,2/10/2014,Sales,6
BN-2014-7005725,Isabelle Macghey,Economy Plus,8/14/2014,8/17/2014,% of Total ProfitMargin along Table (Down),0.314139000
BN-2014-7005725,Isabelle Macghey,Economy Plus,8/14/2014,8/17/2014,Profit,23
BN-2014-7005725,Isabelle Macghey,Economy Plus,8/14/2014,8/17/2014,% of Total Discount along Table (Down),0.000116326
BN-2014-7005725,Isabelle Macghey,Economy Plus,8/14/2014,8/17/2014,Quantity,11
BN-2014-7005725,Isabelle Macghey,Economy Plus,8/14/2014,8/17/2014,Sales,608
BN-2014-6988890,Faith Greenwood,Economy,9/18/2014,9/23/2014,% of Total ProfitMargin along Table (Down),-2.555137287
BN-2014-6988890,Faith Greenwood,Economy,9/18/2014,9/23/2014,Profit,-28
BN-2014-6988890,Faith Greenwood,Economy,9/18/2014,9/23/2014,% of Total Discount along Table (Down),0.001163264
BN-2014-6988890,Faith Greenwood,Economy,9/18/2014,9/23/2014,Quantity,7
BN-2014-6988890,Faith Greenwood,Economy,9/18/2014,9/23/2014,Sales,91
BN-2014-6976303,Leah Barrett,Economy,9/19/2014,9/23/2014,% of Total ProfitMargin along Table (Down),0.553613079
BN-2014-6976303,Leah Barrett,Economy,9/19/2014,9/23/2014,Profit,2
BN-2014-6976303,Leah Barrett,Economy,9/19/2014,9/23/2014,% of Total Discount along Table (Down),0.000232653
BN-2014-6976303,Leah Barrett,Economy,9/19/2014,9/23/2014,Quantity,3
BN-2014-6976303,Leah Barrett,Economy,9/19/2014,9/23/2014,Sales,30
BN-2014-6947599,Elijah Ruatoka,Economy,8/12/2014,8/19/2014,% of Total ProfitMargin along Table (Down),1.384032697
BN-2014-6947599,Elijah Ruatoka,Economy,8/12/2014,8/19/2014,Profit,181
BN-2014-6947599,Elijah Ruatoka,Economy,8/12/2014,8/19/2014,% of Total Discount along Table (Down),0
BN-2014-6947599,Elijah Ruatoka,Economy,8/12/2014,8/19/2014,Quantity,6
BN-2014-6947599,Elijah Ruatoka,Economy,8/12/2014,8/19/2014,Sales,1086
BN-2014-6943286,Scarlett Pollard,Economy,9/16/2014,9/20/2014,% of Total ProfitMargin along Table (Down),3.362792195
BN-2014-6943286,Scarlett Pollard,Economy,9/16/2014,9/20/2014,Profit,867
BN-2014-6943286,Scarlett Pollard,Economy,9/16/2014,9/20/2014,% of Total Discount along Table (Down),0
BN-2014-6943286,Scarlett Pollard,Economy,9/16/2014,9/20/2014,Quantity,21
BN-2014-6943286,Scarlett Pollard,Economy,9/16/2014,9/20/2014,Sales,2141
BN-2014-6943244,Xavier Burford,Economy,6/24/2014,6/29/2014,% of Total ProfitMargin along Table (Down),-0.638784322
BN-2014-6943244,Xavier Burford,Economy,6/24/2014,6/29/2014,Profit,-1
BN-2014-6943244,Xavier Burford,Economy,6/24/2014,6/29/2014,% of Total Discount along Table (Down),0.000581632
BN-2014-6943244,Xavier Burford,Economy,6/24/2014,6/29/2014,Quantity,3
BN-2014-6943244,Xavier Burford,Economy,6/24/2014,6/29/2014,Sales,13
BN-2014-6883974,Abby Mei,Immediate,1/9/2014,1/9/2014,% of Total ProfitMargin along Table (Down),-0.390402955
BN-2014-6883974,Abby Mei,Immediate,1/9/2014,1/9/2014,Profit,-48
BN-2014-6883974,Abby Mei,Immediate,1/9/2014,1/9/2014,% of Total Discount along Table (Down),0.000174490
BN-2014-6883974,Abby Mei,Immediate,1/9/2014,1/9/2014,Quantity,4
BN-2014-6883974,Abby Mei,Immediate,1/9/2014,1/9/2014,Sales,1021
BN-2014-6860245,Will Poynton,Economy,10/20/2014,10/27/2014,% of Total ProfitMargin along Table (Down),-5.709134875
BN-2014-6860245,Will Poynton,Economy,10/20/2014,10/27/2014,Profit,-22
BN-2014-6860245,Will Poynton,Economy,10/20/2014,10/27/2014,% of Total Discount along Table (Down),0.000465306
BN-2014-6860245,Will Poynton,Economy,10/20/2014,10/27/2014,Quantity,5
BN-2014-6860245,Will Poynton,Economy,10/20/2014,10/27/2014,Sales,32
BN-2014-6812331,Brooke Horton,Economy Plus,1/1/2014,1/3/2014,% of Total ProfitMargin along Table (Down),-1.075543481
BN-2014-6812331,Brooke Horton,Economy Plus,1/1/2014,1/3/2014,Profit,-43
BN-2014-6812331,Brooke Horton,Economy Plus,1/1/2014,1/3/2014,% of Total Discount along Table (Down),0.000174490
BN-2014-6812331,Brooke Horton,Economy Plus,1/1/2014,1/3/2014,Quantity,6
BN-2014-6812331,Brooke Horton,Economy Plus,1/1/2014,1/3/2014,Sales,332
BN-2014-6758663,Robert Duffy,Economy,9/16/2014,9/21/2014,% of Total ProfitMargin along Table (Down),-5.190122614
BN-2014-6758663,Robert Duffy,Economy,9/16/2014,9/21/2014,Profit,-180
BN-2014-6758663,Robert Duffy,Economy,9/16/2014,9/21/2014,% of Total Discount along Table (Down),0.000697958
BN-2014-6758663,Robert Duffy,Economy,9/16/2014,9/21/2014,Quantity,4
BN-2014-6758663,Robert Duffy,Economy,9/16/2014,9/21/2014,Sales,288
BN-2014-6721665,David Chadwick,Economy Plus,12/5/2014,12/7/2014,% of Total ProfitMargin along Table (Down),0.059315687
BN-2014-6721665,David Chadwick,Economy Plus,12/5/2014,12/7/2014,Profit,3
BN-2014-6721665,David Chadwick,Economy Plus,12/5/2014,12/7/2014,% of Total Discount along Table (Down),0.000465306
BN-2014-6721665,David Chadwick,Economy Plus,12/5/2014,12/7/2014,Quantity,12
BN-2014-6721665,David Chadwick,Economy Plus,12/5/2014,12/7/2014,Sales,420
BN-2014-6657034,Eric Anderson,Economy,8/26/2014,8/31/2014,% of Total ProfitMargin along Table (Down),-6.555944355
BN-2014-6657034,Eric Anderson,Economy,8/26/2014,8/31/2014,Profit,-15
BN-2014-6657034,Eric Anderson,Economy,8/26/2014,8/31/2014,% of Total Discount along Table (Down),0.000581632
BN-2014-6657034,Eric Anderson,Economy,8/26/2014,8/31/2014,Quantity,3
BN-2014-6657034,Eric Anderson,Economy,8/26/2014,8/31/2014,Sales,19
BN-2014-6653003,Libby Allan,Economy,12/9/2014,12/14/2014,% of Total ProfitMargin along Table (Down),-3.937214885
BN-2014-6653003,Libby Allan,Economy,12/9/2014,12/14/2014,Profit,-284
BN-2014-6653003,Libby Allan,Economy,12/9/2014,12/14/2014,% of Total Discount along Table (Down),0.004071424
BN-2014-6653003,Libby Allan,Economy,12/9/2014,12/14/2014,Quantity,17
BN-2014-6653003,Libby Allan,Economy,12/9/2014,12/14/2014,Sales,599
BN-2014-6632260,Callum Hagai,Economy,9/30/2014,10/5/2014,% of Total ProfitMargin along Table (Down),-1.660839237
BN-2014-6632260,Callum Hagai,Economy,9/30/2014,10/5/2014,Profit,-77
BN-2014-6632260,Callum Hagai,Economy,9/30/2014,10/5/2014,% of Total Discount along Table (Down),0.000348979
BN-2014-6632260,Callum Hagai,Economy,9/30/2014,10/5/2014,Quantity,11
BN-2014-6632260,Callum Hagai,Economy,9/30/2014,10/5/2014,Sales,385
BN-2014-6598534,Lola Dale,Economy,8/2/2014,8/8/2014,% of Total ProfitMargin along Table (Down),-0.054525254
BN-2014-6598534,Lola Dale,Economy,8/2/2014,8/8/2014,Profit,-10
BN-2014-6598534,Lola Dale,Economy,8/2/2014,8/8/2014,% of Total Discount along Table (Down),0.000930611
BN-2014-6598534,Lola Dale,Economy,8/2/2014,8/8/2014,Quantity,8
BN-2014-6598534,Lola Dale,Economy,8/2/2014,8/8/2014,Sales,1523
BN-2014-657443,Lane Taylor,Immediate,11/27/2014,11/27/2014,% of Total ProfitMargin along Table (Down),-0.869043787
BN-2014-657443,Lane Taylor,Immediate,11/27/2014,11/27/2014,Profit,-27
BN-2014-657443,Lane Taylor,Immediate,11/27/2014,11/27/2014,% of Total Discount along Table (Down),0.000174490
BN-2014-657443,Lane Taylor,Immediate,11/27/2014,11/27/2014,Quantity,2
BN-2014-657443,Lane Taylor,Immediate,11/27/2014,11/27/2014,Sales,258
BN-2014-6571686,Hayley Baldwinson,Economy,10/1/2014,10/6/2014,% of Total ProfitMargin along Table (Down),-4.802426708
BN-2014-6571686,Hayley Baldwinson,Economy,10/1/2014,10/6/2014,Profit,-48
BN-2014-6571686,Hayley Baldwinson,Economy,10/1/2014,10/6/2014,% of Total Discount along Table (Down),0.000581632
BN-2014-6571686,Hayley Baldwinson,Economy,10/1/2014,10/6/2014,Quantity,1
BN-2014-6571686,Hayley Baldwinson,Economy,10/1/2014,10/6/2014,Sales,83
BN-2014-6565146,Andres Woodruff,Economy,11/3/2014,11/9/2014,% of Total ProfitMargin along Table (Down),-7.768198065
BN-2014-6565146,Andres Woodruff,Economy,11/3/2014,11/9/2014,Profit,-1029
BN-2014-6565146,Andres Woodruff,Economy,11/3/2014,11/9/2014,% of Total Discount along Table (Down),0.001163264
BN-2014-6565146,Andres Woodruff,Economy,11/3/2014,11/9/2014,Quantity,11
BN-2014-6565146,Andres Woodruff,Economy,11/3/2014,11/9/2014,Sales,1100
BN-2014-6549234,Chloe Landale,Economy,9/9/2014,9/15/2014,% of Total ProfitMargin along Table (Down),-1.509853851
BN-2014-6549234,Chloe Landale,Economy,9/9/2014,9/15/2014,Profit,-2
BN-2014-6549234,Chloe Landale,Economy,9/9/2014,9/15/2014,% of Total Discount along Table (Down),0.000581632
BN-2014-6549234,Chloe Landale,Economy,9/9/2014,9/15/2014,Quantity,4
